"X","place_of_purchase","port_arrival","n_arrived","lon_start","lat_start","lon_end","lat_end"
1115,"Cape Verde Islands","San Juan",15,-23.0418,16.5388,-121.2855249,38.6659113
1116,"Cape Verde Islands","Santa Marta",1,-23.0418,16.5388,-74.2110227,11.2403547
1117,"Cape Verde Islands","Santiago de Cuba",1,-23.0418,16.5388,-75.8301537,20.01693
1118,"Cape Verde Islands","Seville",1,-23.0418,16.5388,-5.9844589,37.3890924
1119,"Cape Verde Islands","Spanish Americas",6,-23.0418,16.5388,-95.712891,37.09024
1120,"Cape Verde Islands","Spanish Circum-Caribbean,unspecified",56,-23.0418,16.5388,-78.6568942,21.4691137
1121,"Cape Verde Islands","Trinidad de Cuba",1,-23.0418,16.5388,-79.9808143,21.7960343
1122,"Cape Verde Islands","Venezuela",401,-23.0418,16.5388,-66.58973,6.42375
1123,"Cape Verde Islands","Veracruz",1170,-23.0418,16.5388,-96.1342241,19.173773
1124,"Cape Verde Islands","West Indies (colony unspecified)",1,-23.0418,16.5388,-66.4108475,18.2345027
1125,"Casamance","Barbados",98,-16.2665509,12.5626345,-59.543198,13.193887
1126,"Casamance","Cuba, south coast",1,-16.2665509,12.5626345,-117.886182,33.6945475
1127,"Casamance","Havana",1,-16.2665509,12.5626345,-82.3665956,23.1135925
1128,"Casamance","St. Thomas",269,-16.2665509,12.5626345,-64.8940946,18.3380965
1129,"Casnasonis (location undetermined)","Jamaica",1,NA,NA,-77.297508,18.109581
1130,"Cess","Grenada",250,-115.2218485,36.0363175,-61.679,12.1165
1131,"Cess","Martinique",146,-115.2218485,36.0363175,-61.024174,14.641528
1132,"Cess","Port-de-Paix",1,-115.2218485,36.0363175,-72.8308692,19.9348887
1133,"Cess","Suriname",367,-115.2218485,36.0363175,-56.027783,3.919305
1134,"Chama","Cap Francais",1,-106.5792166,36.9027911,-72.2067681,19.7370362
1135,"Christiansborg","Americas",2,12.5805143,55.6762316,-105.2551187,54.5259614
1136,"Christiansborg","Cap Francais",380,12.5805143,55.6762316,-72.2067681,19.7370362
1137,"Christiansborg","Danish West Indies",4709,12.5805143,55.6762316,-66.4108475,18.2345027
1138,"Christiansborg","Havana",482,12.5805143,55.6762316,-82.3665956,23.1135925
1139,"Christiansborg","Portobelo",1,12.5805143,55.6762316,-79.6530174,9.5488889
1140,"Christiansborg","Princes Island",5,12.5805143,55.6762316,29.0898721,40.8740929
1141,"Christiansborg","St. Croix",3152,12.5805143,55.6762316,-64.8347992,17.7245968
1142,"Christiansborg","St. Thomas",759,12.5805143,55.6762316,-64.8940946,18.3380965
1143,"Coanza River","Americas, region unspecified",1,16.4456709,-10.427199,-105.2551187,54.5259614
1144,"Coanza River","Cuba",26,16.4456709,-10.427199,-77.781167,21.521757
1145,"Coanza River","Freetown",557,16.4456709,-10.427199,-13.2317225,8.4656765
1146,"Coanza River","St. Helena",147,16.4456709,-10.427199,-5.7089241,-15.9650104
1147,"Congo North","Americas",1484,29.0459927,-0.7917729,-105.2551187,54.5259614
1148,"Congo North","Antigua",128,29.0459927,-0.7917729,-61.8175207,17.0746557
1149,"Congo North","Berbice",1082,29.0459927,-0.7917729,-57.9804325,5.3904374
1150,"Congo North","Cap Francais",1,29.0459927,-0.7917729,-72.2067681,19.7370362
1151,"Congo North","Cardenas",412,29.0459927,-0.7917729,-98.5546461,29.4389654
1152,"Congo North","Cayes (Les)",450,29.0459927,-0.7917729,-73.7536695,18.2042851
1153,"Congo North","Charleston",4018,29.0459927,-0.7917729,-79.9310512,32.7764749
1154,"Congo North","Cuba",450,29.0459927,-0.7917729,-77.781167,21.521757
1155,"Congo North","Curacao",3362,29.0459927,-0.7917729,-68.99002,12.16957
1156,"Congo North","Demerara",1090,29.0459927,-0.7917729,-80.2411779,26.1275852
1157,"Congo North","Dutch Guianas",250,29.0459927,-0.7917729,NA,NA
1158,"Congo North","Essequibo",2618,29.0459927,-0.7917729,-58.5116863,4.2591814
1159,"Congo North","Freetown",1038,29.0459927,-0.7917729,-13.2317225,8.4656765
1160,"Congo North","French Caribbean",1,29.0459927,-0.7917729,-80.2734246,26.2866552
1161,"Congo North","Havana",1,29.0459927,-0.7917729,-82.3665956,23.1135925
1162,"Congo North","Jamaica",350,29.0459927,-0.7917729,-77.297508,18.109581
1163,"Congo North","Leogane",1,29.0459927,-0.7917729,-72.623987,18.5128379
1164,"Congo North","Martinique",1,29.0459927,-0.7917729,-61.024174,14.641528
1165,"Congo North","Matanzas",453,29.0459927,-0.7917729,-81.5322149,23.0303395
1166,"Congo North","New Orleans",200,29.0459927,-0.7917729,-90.0715323,29.9510658
1167,"Congo North","Rio de Janeiro",218,29.0459927,-0.7917729,-43.1728965,-22.9068467
1168,"Congo North","Rio de Janeiro, Sao Paulo, Santa Catarina",420,29.0459927,-0.7917729,-46.658595,-23.6523213
1169,"Congo North","Saint John (Antigua)",211,29.0459927,-0.7917729,-61.846772,17.1274104
1170,"Congo North","Savannah",301,29.0459927,-0.7917729,-81.091203,32.0808989
1171,"Congo North","St. Eustatius",8686,29.0459927,-0.7917729,-62.973555,17.4890306
1172,"Congo North","St. Helena",1802,29.0459927,-0.7917729,-5.7089241,-15.9650104
1173,"Congo North","St. Lucia",1,29.0459927,-0.7917729,-60.978893,13.909444
1174,"Congo North","Suriname",28223,29.0459927,-0.7917729,-56.027783,3.919305
1175,"Congo North","Trinidad de Cuba",273,29.0459927,-0.7917729,-79.9808143,21.7960343
1176,"Congo North","Veracruz",630,29.0459927,-0.7917729,-96.1342241,19.173773
1177,"Congo River","Bahamas",1160,17.7651218,-0.6028373,-77.39628,25.03428
1178,"Congo River","Bahia",5639,17.7651218,-0.6028373,-117.2470564,32.7722229
1179,"Congo River","Bahia Honda",1024,17.7651218,-0.6028373,-81.2546366,24.6698814
1180,"Congo River","Banes",650,17.7651218,-0.6028373,-2.4766241,51.3250102
1181,"Congo River","Barbados",422,17.7651218,-0.6028373,-59.543198,13.193887
1182,"Congo River","Basse-Terre",207,17.7651218,-0.6028373,-61.7064109,16.0144526
1183,"Congo River","Beaufort",1,17.7651218,-0.6028373,-80.6698286,32.4315813
1184,"Congo River","British Caribbean",1,17.7651218,-0.6028373,-76.7907214,17.9686962
1185,"Congo River","Buenos Aires",528,17.7651218,-0.6028373,-58.3815591,-34.6036844
1186,"Congo River","Cabanas",480,17.7651218,-0.6028373,-94.801843,39.737959
1187,"Congo River","Campeche",150,17.7651218,-0.6028373,-90.5349087,19.8301251
1188,"Congo River","Campos",754,17.7651218,-0.6028373,-95.5944428,37.0400119
1189,"Congo River","Canasi",800,17.7651218,-0.6028373,-80.0739657,26.8360641
1190,"Congo River","Cap Francais",606,17.7651218,-0.6028373,-72.2067681,19.7370362
1191,"Congo River","Caracas",1,17.7651218,-0.6028373,-66.9036063,10.4805937
1192,"Congo River","Cardenas",4567,17.7651218,-0.6028373,-98.5546461,29.4389654
1193,"Congo River","Cartagena",1,17.7651218,-0.6028373,-75.4832311,10.3932277
1194,"Congo River","Cayenne",180,17.7651218,-0.6028373,-52.3134531,4.92242
1195,"Congo River","Cayes (Les)",343,17.7651218,-0.6028373,-73.7536695,18.2042851
1196,"Congo River","Charleston",12011,17.7651218,-0.6028373,-79.9310512,32.7764749
1197,"Congo River","Cienfuegos",297,17.7651218,-0.6028373,-80.4437781,22.1599753
1198,"Congo River","Cuba",4822,17.7651218,-0.6028373,-77.781167,21.521757
1199,"Congo River","Cuba, south coast",690,17.7651218,-0.6028373,-117.886182,33.6945475
1200,"Congo River","Cuba, west coast",995,17.7651218,-0.6028373,-119.9804118,35.9513437
1201,"Congo River","Demerara",2567,17.7651218,-0.6028373,-80.2411779,26.1275852
1202,"Congo River","Dois Rios",550,17.7651218,-0.6028373,-122.4229555,37.8269775
1203,"Congo River","Dominica",570,17.7651218,-0.6028373,-61.370976,15.414999
1204,"Congo River","Falmouth (Jam.)",265,17.7651218,-0.6028373,-77.656476,18.4928457
1205,"Congo River","Freetown",504,17.7651218,-0.6028373,-13.2317225,8.4656765
1206,"Congo River","French Caribbean",1,17.7651218,-0.6028373,-80.2734246,26.2866552
1207,"Congo River","Georgia",407,17.7651218,-0.6028373,-82.9000751,32.1656221
1208,"Congo River","Grenada",1363,17.7651218,-0.6028373,-61.679,12.1165
1209,"Congo River","Guadeloupe",1,17.7651218,-0.6028373,-61.551,16.265
1210,"Congo River","Guanimar",514,17.7651218,-0.6028373,-82.6523952,22.6910818
1211,"Congo River","Havana",3571,17.7651218,-0.6028373,-82.3665956,23.1135925
1212,"Congo River","Ilha Grande",653,17.7651218,-0.6028373,-44.2289441,-23.1520839
1213,"Congo River","Isla de Pinas",5,17.7651218,-0.6028373,120.9904207,14.5357947
1214,"Congo River","Jamaica",328,17.7651218,-0.6028373,-77.297508,18.109581
1215,"Congo River","Key West",1020,17.7651218,-0.6028373,-81.7799871,24.5550593
1216,"Congo River","Kingston",9858,17.7651218,-0.6028373,-94.0385517,39.6441742
1217,"Congo River","Liberia",2911,17.7651218,-0.6028373,-9.429499,6.428055
1218,"Congo River","Lisbon",1,17.7651218,-0.6028373,-9.1393366,38.7222524
1219,"Congo River","Macae",320,17.7651218,-0.6028373,-41.9593241,-22.3233696
1220,"Congo River","Magari, Manzanillo",750,17.7651218,-0.6028373,-104.30568,19.100665
1221,"Congo River","Maranhao",410,17.7651218,-0.6028373,-45.2744159,-4.9609498
1222,"Congo River","Mariel",457,17.7651218,-0.6028373,-71.055773,42.3573463
1223,"Congo River","Martinique",403,17.7651218,-0.6028373,-61.024174,14.641528
1224,"Congo River","Montevideo",814,17.7651218,-0.6028373,-56.1645314,-34.9011127
1225,"Congo River","Nassau",1,17.7651218,-0.6028373,-77.3503609,25.0443312
1226,"Congo River","New Orleans",793,17.7651218,-0.6028373,-90.0715323,29.9510658
1227,"Congo River","Newcastle (Nevis)",1,17.7651218,-0.6028373,-62.588414,17.2025656
1228,"Congo River","Ponta Negro",1125,17.7651218,-0.6028373,-35.1629703,-5.8811012
1229,"Congo River","Port-au-Prince",376,17.7651218,-0.6028373,-72.3074326,18.594395
1230,"Congo River","Puerto Padre",2153,17.7651218,-0.6028373,-76.606611,21.1878548
1231,"Congo River","Puerto Rico",825,17.7651218,-0.6028373,-66.590149,18.220833
1232,"Congo River","Rio de Janeiro",13747,17.7651218,-0.6028373,-43.1728965,-22.9068467
1233,"Congo River","Rio de Janeiro province",1169,17.7651218,-0.6028373,-43.2094971,-22.9098755
